,P1 (kW),P2 (kW),P3 (kW)
0,0.7090000000000001,2.055,0.318
0,0.7140000000000001,2.065,0.318
0,0.7190000000000001,2.075,0.319
0,0.7140000000000001,2.065,0.318
0,0.374,1.226,0.239
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.128,0.032,0.032
0,2.23,0.5,0.615
0,1.068,0.254,0.28
0,3.534,3.9610000000000003,1.0490000000000002
0,3.2960000000000003,3.906,0.9790000000000001
0,1.794,3.572,0.561
0,0.53,0.129,0.136
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,3.255,0.46399999999999997,1.163
0,3.917,0.544,1.415
0,3.9130000000000003,0.545,1.412
0,3.907,0.544,1.41
0,3.9339999999999997,0.545,1.422
0,3.885,0.5479999999999999,1.3940000000000001
0,3.918,0.545,1.4140000000000001
0,3.9339999999999997,0.545,1.422
0,3.923,0.544,1.4169999999999998
0,3.924,0.546,1.416
0,3.926,0.545,1.4180000000000001
0,1.087,0.177,0.366
0,1.776,0.171,0.7170000000000001
0,1.7590000000000001,0.17300000000000001,0.7070000000000001
0,1.0979999999999999,0.17800000000000002,0.371
0,1.089,0.177,0.36700000000000005
0,1.766,0.172,0.711
0,1.7730000000000001,0.171,0.715
0,1.7690000000000001,0.172,0.713
0,1.765,0.172,0.71
0,1.7730000000000001,0.171,0.715
0,1.087,0.177,0.366
0,1.7730000000000001,0.171,0.715
0,1.771,0.172,0.7140000000000001
0,1.766,0.172,0.711
0,1.771,0.172,0.7140000000000001
0,1.7590000000000001,0.17300000000000001,0.7070000000000001
0,1.7730000000000001,0.171,0.715
0,1.054,0.175,0.35200000000000004
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,1.055,0.201,0.326
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,2.496,0.408,0.84
0,2.605,0.415,0.887
0,4.37,2.633,1.871
0,1.463,1.5419999999999998,0.603
0,4.289,2.6260000000000003,1.827
0,4.338,2.612,1.854
0,1.7830000000000001,2.441,0.763
0,1.788,2.4419999999999997,0.765
0,4.357,2.6210000000000004,1.864
0,3.677,0.425,1.413
0,3.6889999999999996,0.424,1.42
0,3.677,0.425,1.413
0,1.124,0.239,0.324
0,0.0,0.0,0.0
0,6.334,0.479,2.688
0,3.6860000000000004,0.425,1.419
0,0.0,0.0,0.0
0,6.189,0.059000000000000004,3.035
0,6.976,2.101,3.56
0,6.7410000000000005,1.515,3.5380000000000003
0,6.702999999999999,1.564,3.514
0,6.746,1.541,3.54
0,5.25,2.903,2.311
0,4.712,1.787,2.275
0,2.7,1.42,1.624
0,3.612,3.705,1.729
0,2.3569999999999998,3.983,1.797
0,3.42,3.237,1.5859999999999999
0,2.867,1.936,1.536
0,2.6519999999999997,1.3459999999999999,1.459
0,2.2319999999999998,-0.055,1.171
0,1.4040000000000001,3.661,0.426
0,1.626,4.973,3.7510000000000003
0,0.77,3.0389999999999997,3.641
0,1.652,5.01,3.737
0,1.604,4.871,3.685
0,1.621,4.936,3.721
0,1.6130000000000002,4.8580000000000005,3.6519999999999997
0,1.662,5.007,3.7119999999999997
0,1.6640000000000001,5.0,3.701
0,1.595,5.212999999999999,4.295
0,1.671,5.462000000000001,4.864
0,1.787,4.958,4.042
0,1.705,4.819,4.071000000000001
0,0.425,1.413,3.677
0,0.425,1.416,3.682
0,0.425,1.4169999999999998,3.6830000000000003
0,0.428,1.374,3.6039999999999996
0,0.429,1.365,3.5869999999999997
0,0.425,1.4180000000000001,3.685
0,0.426,1.403,3.659
0,0.431,1.3219999999999998,3.508
0,0.431,1.33,3.522
0,0.434,1.275,3.417
0,0.433,1.2770000000000001,3.4219999999999997
0,0.433,1.2819999999999998,3.43
0,0.434,1.251,3.3710000000000004
0,0.434,1.262,3.391
0,0.431,1.329,3.52
0,3.115,1.454,4.919
0,1.944,0.5479999999999999,1.771
0,3.083,1.4469999999999998,4.854
0,3.0860000000000003,1.444,4.855
0,3.088,1.445,4.8580000000000005
0,3.085,1.446,4.856
0,3.0669999999999997,1.422,4.78
0,3.075,1.426,4.802
0,1.837,1.632,4.176
0,3.12,1.429,4.877
0,3.111,1.479,4.961
