,V1 (V),Ang1 (°),V2 (V),Ang2 (°),V3 (V),Ang3 (°)
0,277.013,0.0,277.013,120.0,277.013,-120.0
0,277.013,0.0,277.013,120.0,277.013,-120.0
0,277.013,0.0,277.013,120.0,277.013,-120.0
0,277.013,0.0,277.013,120.0,277.013,-120.0
0,277.024,0.0,276.998,120.0,277.01,-120.01
0,277.024,0.0,276.998,120.0,277.01,-120.01
0,277.024,0.0,276.998,120.0,277.01,-120.01
0,277.026,-0.01,276.996,119.99,277.01,-120.01
0,277.026,-0.01,276.996,119.99,277.01,-120.01
0,276.997,-0.01,276.991,119.98,277.033,-120.02
0,276.983,-0.01,277.007,119.98,277.036,-120.01
0,276.984,-0.01,277.007,119.98,277.036,-120.01
0,276.984,-0.01,277.007,119.98,277.036,-120.01
0,276.983,-0.01,277.007,119.98,277.036,-120.01
0,276.983,-0.01,277.007,119.98,277.036,-120.01
0,276.983,-0.01,277.007,119.98,277.036,-120.01
0,276.983,-0.01,277.007,119.98,277.036,-120.01
0,276.984,-0.01,277.007,119.98,277.036,-120.01
0,277.013,0.0,277.013,120.0,277.013,-120.0
0,277.061,-0.02,276.952,119.98,277.0,-120.04
0,277.061,-0.02,276.953,119.98,277.0,-120.04
0,277.061,-0.02,276.953,119.98,277.0,-120.04
0,277.061,-0.02,276.952,119.98,277.0,-120.04
0,277.06,-0.02,276.953,119.98,277.0,-120.04
0,277.06,-0.02,276.953,119.98,277.0,-120.04
0,277.06,-0.02,276.953,119.98,277.0,-120.04
0,277.06,-0.02,276.953,119.98,277.0,-120.04
0,277.097,-0.06,276.921,119.95,276.953,-120.08
0,277.1,-0.06,276.917,119.95,276.952,-120.09
0,277.1,-0.06,276.917,119.95,276.952,-120.09
0,277.102,-0.06,276.915,119.95,276.951,-120.09
0,277.101,-0.06,276.916,119.95,276.951,-120.09
0,277.102,-0.06,276.915,119.95,276.951,-120.09
0,277.102,-0.06,276.914,119.95,276.951,-120.09
0,277.102,-0.06,276.914,119.95,276.951,-120.09
0,277.101,-0.06,276.915,119.95,276.951,-120.09
0,277.066,-0.05,276.962,119.97,276.964,-120.06
0,277.108,-0.04,276.89,119.96,276.983,-120.08
0,277.109,-0.04,276.89,119.96,276.983,-120.08
0,277.108,-0.04,276.891,119.96,276.984,-120.08
0,277.108,-0.04,276.89,119.96,276.983,-120.08
0,277.108,-0.04,276.89,119.96,276.983,-120.08
0,277.109,-0.04,276.889,119.96,276.983,-120.08
0,277.109,-0.04,276.889,119.96,276.983,-120.08
0,277.109,-0.04,276.889,119.96,276.983,-120.08
0,277.109,-0.04,276.889,119.96,276.983,-120.08
0,277.109,-0.04,276.889,119.96,276.983,-120.08
0,277.089,-0.03,276.915,119.97,276.99,-120.06
0,277.078,-0.03,276.93,119.97,276.994,-120.05
0,277.058,-0.02,276.955,119.98,277.0,-120.04
0,277.061,-0.02,276.952,119.98,277.0,-120.04
0,277.061,-0.02,276.952,119.98,276.999,-120.04
0,277.013,0.0,277.013,120.0,277.013,-120.0
0,277.013,0.0,277.013,120.0,277.013,-120.0
0,277.013,0.0,277.013,120.0,277.013,-120.0
0,277.013,0.0,277.013,120.0,277.013,-120.0
0,277.013,0.0,277.013,120.0,277.013,-120.0
0,277.013,0.0,277.013,120.0,277.013,-120.0
0,277.013,0.0,277.013,120.0,277.013,-120.0
0,277.013,0.0,277.013,120.0,277.013,-120.0
0,277.013,0.0,277.013,120.0,277.013,-120.0
0,277.013,0.0,277.013,120.0,277.013,-120.0
0,277.013,0.0,277.013,120.0,277.013,-120.0
0,277.013,0.0,277.013,120.0,277.013,-120.0
0,277.013,0.0,277.013,120.0,277.013,-120.0
0,277.013,0.0,277.013,120.0,277.013,-120.0
0,277.013,0.0,277.013,120.0,277.013,-120.0
0,277.062,-0.02,276.951,119.98,277.0,-120.04
0,277.062,-0.02,276.951,119.98,277.0,-120.04
0,277.062,-0.02,276.951,119.98,277.0,-120.04
0,277.062,-0.02,276.952,119.98,277.0,-120.04
0,277.062,-0.02,276.952,119.98,277.0,-120.04
0,277.061,-0.02,276.952,119.98,277.0,-120.04
0,277.062,-0.02,276.952,119.98,277.0,-120.04
0,277.062,-0.02,276.952,119.98,277.0,-120.04
0,277.061,-0.02,276.952,119.98,277.0,-120.04
0,277.061,-0.02,276.952,119.98,277.0,-120.04
0,277.061,-0.02,276.952,119.98,277.0,-120.04
0,277.062,-0.02,276.952,119.98,277.0,-120.04
0,277.061,-0.02,276.952,119.98,277.0,-120.04
0,277.061,-0.02,276.952,119.98,277.0,-120.04
0,277.082,-0.03,276.925,119.97,276.994,-120.06
0,277.075,-0.03,276.934,119.98,276.996,-120.05
0,277.075,-0.03,276.934,119.98,276.996,-120.05
0,277.075,-0.03,276.934,119.98,276.996,-120.05
0,277.075,-0.03,276.934,119.98,276.996,-120.05
0,277.075,-0.03,276.935,119.98,276.997,-120.05
0,277.074,-0.03,276.935,119.98,276.997,-120.05
0,277.11,-0.04,276.889,119.96,276.985,-120.08
0,277.109,-0.04,276.89,119.96,276.985,-120.08
0,277.109,-0.04,276.889,119.96,276.985,-120.08
0,277.109,-0.04,276.89,119.96,276.985,-120.08
0,277.109,-0.04,276.89,119.96,276.985,-120.08
0,277.109,-0.04,276.89,119.96,276.985,-120.08
0,277.109,-0.04,276.889,119.96,276.985,-120.08
0,277.109,-0.04,276.89,119.96,276.985,-120.08
0,277.11,-0.04,276.889,119.96,276.985,-120.08
0,277.109,-0.04,276.89,119.96,276.985,-120.08
0,277.109,-0.04,276.889,119.96,276.985,-120.08
0,277.109,-0.04,276.89,119.96,276.985,-120.08
0,277.109,-0.04,276.89,119.96,276.985,-120.08
0,277.109,-0.04,276.89,119.96,276.985,-120.08
0,277.109,-0.04,276.889,119.96,276.985,-120.08
0,277.109,-0.04,276.89,119.96,276.985,-120.08
0,277.109,-0.04,276.89,119.96,276.985,-120.08
0,277.109,-0.04,276.89,119.96,276.985,-120.08
0,277.109,-0.04,276.889,119.96,276.985,-120.08
0,277.109,-0.04,276.889,119.96,276.985,-120.08
0,277.109,-0.04,276.89,119.96,276.985,-120.08
0,277.109,-0.04,276.89,119.96,276.985,-120.08
0,277.109,-0.04,276.89,119.96,276.985,-120.08
0,277.109,-0.04,276.89,119.96,276.985,-120.08
0,277.109,-0.04,276.89,119.96,276.985,-120.08
0,277.088,-0.03,276.917,119.97,276.992,-120.06
0,277.066,-0.02,276.946,119.98,276.999,-120.04
0,277.038,-0.01,276.981,119.99,277.006,-120.02
0,277.013,0.0,277.013,120.0,277.013,-120.0
0,277.013,0.0,277.013,120.0,277.013,-120.0
0,277.013,0.0,277.013,120.0,277.013,-120.0
0,277.013,0.0,277.013,120.0,277.013,-120.0
0,277.013,0.0,277.013,120.0,277.013,-120.0
0,277.013,0.0,277.013,120.0,277.013,-120.0
0,277.013,0.0,277.013,120.0,277.013,-120.0
0,277.013,0.0,277.013,120.0,277.013,-120.0
0,277.013,0.0,277.013,120.0,277.013,-120.0
0,277.013,0.0,277.013,120.0,277.013,-120.0
0,277.013,0.0,277.013,120.0,277.013,-120.0
0,277.013,0.0,277.013,120.0,277.013,-120.0
0,277.013,0.0,277.013,120.0,277.013,-120.0
0,277.013,0.0,277.013,120.0,277.013,-120.0
0,277.013,0.0,277.013,120.0,277.013,-120.0
0,277.013,0.0,277.013,120.0,277.013,-120.0
0,277.013,0.0,277.013,120.0,277.013,-120.0
0,277.013,0.0,277.013,120.0,277.013,-120.0
0,277.013,0.0,277.013,120.0,277.013,-120.0
0,277.013,0.0,277.013,120.0,277.013,-120.0
0,277.013,0.0,277.013,120.0,277.013,-120.0
0,277.013,0.0,277.013,120.0,277.013,-120.0
0,277.013,0.0,277.013,120.0,277.013,-120.0
0,277.013,0.0,277.013,120.0,277.013,-120.0
0,277.013,0.0,277.013,120.0,277.013,-120.0
0,277.013,0.0,277.013,120.0,277.013,-120.0
0,277.013,0.0,277.013,120.0,277.013,-120.0
0,277.013,0.0,277.013,120.0,277.013,-120.0
0,277.013,0.0,277.013,120.0,277.013,-120.0
0,277.013,0.0,277.013,120.0,277.013,-120.0
0,277.011,0.0,277.012,120.0,277.014,-120.0
0,277.008,-0.06,277.03,119.96,276.954,-120.04
0,276.987,-0.11,277.089,119.93,276.875,-120.07
0,276.955,-0.17,277.165,119.9,276.769,-120.1
0,276.95,-0.2,277.146,119.87,276.752,-120.13
0,276.957,-0.19,277.135,119.88,276.769,-120.12
0,276.933,-0.23,277.176,119.86,276.707,-120.14
0,276.944,-0.21,277.159,119.87,276.733,-120.13
0,276.957,-0.19,277.137,119.88,276.767,-120.12
0,276.957,-0.19,277.135,119.88,276.768,-120.12
0,276.974,-0.16,277.101,119.89,276.817,-120.11
0,276.969,-0.17,277.112,119.89,276.802,-120.11
0,276.947,-0.16,277.143,119.9,276.808,-120.1
0,276.933,-0.21,277.175,119.87,276.735,-120.13
0,276.979,-0.2,277.104,119.87,276.762,-120.14
0,276.994,-0.17,277.071,119.88,276.807,-120.13
0,276.981,-0.19,277.096,119.87,276.771,-120.14
0,276.981,-0.19,277.096,119.87,276.77,-120.14
0,276.988,-0.18,277.082,119.88,276.787,-120.14
0,276.987,-0.18,277.085,119.88,276.786,-120.13
0,276.918,-0.2,277.073,119.84,276.836,-120.15
0,276.918,-0.18,277.069,119.85,276.864,-120.14
0,276.92,-0.18,277.068,119.85,276.863,-120.14
0,276.925,-0.18,277.058,119.85,276.869,-120.14
0,276.892,-0.16,277.011,119.84,276.957,-120.14
0,276.905,-0.13,277.013,119.86,276.978,-120.11
0,276.906,-0.12,277.004,119.87,277.0,-120.1
0,276.901,-0.09,276.999,119.89,277.043,-120.08
0,276.889,-0.11,277.028,119.88,277.004,-120.09
0,276.877,-0.11,277.044,119.88,277.008,-120.08
0,276.866,-0.1,277.06,119.89,277.011,-120.07
0,276.897,-0.09,277.034,119.9,277.013,-120.07
0,276.939,-0.09,277.043,119.91,276.967,-120.07
0,276.969,-0.05,276.998,119.94,277.019,-120.05
0,276.973,-0.04,276.986,119.95,277.035,-120.04
0,276.976,-0.03,276.975,119.95,277.048,-120.04
0,276.976,-0.03,276.974,119.95,277.049,-120.04
0,276.976,-0.03,276.974,119.95,277.049,-120.04
0,276.976,-0.03,276.974,119.95,277.049,-120.04
0,276.976,-0.03,276.974,119.95,277.049,-120.04
0,276.975,-0.03,276.975,119.95,277.048,-120.04
0,276.975,-0.03,276.975,119.95,277.048,-120.04
0,276.976,-0.03,276.974,119.95,277.049,-120.04
0,276.974,-0.04,276.988,119.95,277.031,-120.04
0,276.888,-0.07,276.977,119.89,277.082,-120.08
0,276.875,-0.1,277.012,119.88,277.038,-120.09
0,276.875,-0.09,277.013,119.89,277.05,-120.08
0,276.882,-0.09,277.001,119.88,277.048,-120.09
0,276.929,-0.08,277.014,119.91,277.013,-120.07
0,276.985,-0.04,277.019,119.96,277.003,-120.03
0,276.976,-0.03,277.033,119.97,277.004,-120.02
0,276.982,-0.01,277.01,119.98,277.033,-120.01
0,276.995,-0.01,277.012,119.99,277.023,-120.01
0,276.951,-0.02,277.002,119.96,277.058,-120.02
0,276.95,-0.02,277.002,119.96,277.058,-120.02
0,276.951,-0.02,277.002,119.96,277.058,-120.02
0,276.889,-0.04,276.988,119.92,277.106,-120.04
0,276.89,-0.04,276.988,119.92,277.105,-120.04
0,276.903,-0.04,276.992,119.93,277.095,-120.04
0,276.906,-0.03,276.992,119.93,277.093,-120.04
0,276.92,-0.03,276.994,119.94,277.084,-120.03
0,276.919,-0.03,276.994,119.94,277.084,-120.03
0,276.919,-0.03,276.994,119.94,277.084,-120.03
0,276.951,-0.02,277.001,119.96,277.06,-120.02
0,276.951,-0.02,277.001,119.96,277.06,-120.02
0,276.937,-0.06,277.048,119.94,277.001,-120.04
0,276.981,-0.08,276.992,119.92,276.988,-120.08
0,277.024,-0.06,277.001,119.95,276.955,-120.06
0,277.056,-0.02,276.958,119.98,277.001,-120.04
0,277.056,-0.02,276.956,119.98,277.003,-120.04
0,277.056,-0.02,276.956,119.98,277.003,-120.04
0,277.056,-0.02,276.956,119.98,277.003,-120.04
0,277.056,-0.02,276.956,119.98,277.003,-120.04
0,277.056,-0.02,276.956,119.98,277.003,-120.04
0,277.056,-0.02,276.956,119.98,277.003,-120.04
0,277.056,-0.02,276.956,119.98,277.003,-120.04
0,277.056,-0.02,276.956,119.98,277.003,-120.04
0,277.056,-0.02,276.956,119.98,277.003,-120.04
0,277.056,-0.02,276.956,119.98,277.003,-120.04
0,277.056,-0.02,276.956,119.98,277.003,-120.04
0,277.056,-0.02,276.956,119.98,277.003,-120.04
0,277.056,-0.02,276.956,119.98,277.003,-120.04
0,277.056,-0.02,276.956,119.98,277.003,-120.04
0,277.011,0.0,277.012,120.0,277.014,-120.0
0,277.011,0.0,277.012,120.0,277.014,-120.0
0,277.011,0.0,277.012,120.0,277.014,-120.0
0,277.011,0.0,277.012,120.0,277.014,-120.0
0,277.011,0.0,277.012,120.0,277.014,-120.0
0,277.011,0.0,277.012,120.0,277.014,-120.0
0,277.011,0.0,277.012,120.0,277.014,-120.0
0,277.011,0.0,277.012,120.0,277.014,-120.0
0,277.011,0.0,277.012,120.0,277.014,-120.0
0,277.011,0.0,277.012,120.0,277.014,-120.0
0,277.011,0.0,277.012,120.0,277.014,-120.0
0,277.011,0.0,277.012,120.0,277.014,-120.0
0,277.011,0.0,277.012,120.0,277.014,-120.0
0,277.011,0.0,277.012,120.0,277.014,-120.0
0,277.011,0.0,277.012,120.0,277.014,-120.0
0,277.011,0.0,277.012,120.0,277.014,-120.0
0,277.013,0.0,277.013,120.0,277.013,-120.0
0,277.013,0.0,277.013,120.0,277.013,-120.0
0,277.013,0.0,277.013,120.0,277.013,-120.0
0,277.013,0.0,277.013,120.0,277.013,-120.0
0,277.013,0.0,277.013,120.0,277.013,-120.0
0,277.013,0.0,277.013,120.0,277.013,-120.0
0,277.013,0.0,277.013,120.0,277.013,-120.0
0,277.013,0.0,277.013,120.0,277.013,-120.0
0,277.013,0.0,277.013,120.0,277.013,-120.0
0,277.013,0.0,277.013,120.0,277.013,-120.0
0,277.013,0.0,277.013,120.0,277.013,-120.0
0,277.013,0.0,277.013,120.0,277.013,-120.0
0,277.013,0.0,277.013,120.0,277.013,-120.0
0,277.013,0.0,277.013,120.0,277.013,-120.0
0,277.013,0.0,277.013,120.0,277.013,-120.0
0,277.013,0.0,277.013,120.0,277.013,-120.0
0,277.013,0.0,277.013,120.0,277.013,-120.0
0,277.013,0.0,277.013,120.0,277.013,-120.0
0,277.013,0.0,277.013,120.0,277.013,-120.0
0,277.013,0.0,277.013,120.0,277.013,-120.0
0,277.013,0.0,277.013,120.0,277.013,-120.0
0,277.013,0.0,277.013,120.0,277.013,-120.0
0,277.013,0.0,277.013,120.0,277.013,-120.0
0,277.013,0.0,277.013,120.0,277.013,-120.0
0,277.013,0.0,277.013,120.0,277.013,-120.0
0,277.001,-0.04,277.058,119.98,276.956,-120.02
0,277.0,-0.04,277.059,119.98,276.955,-120.02
0,277.0,-0.04,277.059,119.98,276.954,-120.02
0,277.0,-0.04,277.06,119.98,276.953,-120.02
0,276.999,-0.04,277.062,119.98,276.951,-120.02
0,276.999,-0.04,277.062,119.98,276.951,-120.02
0,277.041,-0.03,276.988,119.98,276.986,-120.03
0,277.047,-0.06,277.0,119.96,276.94,-120.06
0,277.039,-0.08,277.025,119.95,276.908,-120.07
0,277.04,-0.08,277.023,119.95,276.908,-120.07
0,277.04,-0.08,277.024,119.95,276.908,-120.07
0,277.04,-0.08,277.024,119.95,276.907,-120.07
0,277.04,-0.08,277.024,119.95,276.907,-120.07
0,277.04,-0.08,277.024,119.95,276.906,-120.07
0,277.04,-0.08,277.024,119.95,276.906,-120.07
0,277.047,-0.06,277.0,119.96,276.939,-120.06
0,277.048,-0.06,277.0,119.96,276.938,-120.06
0,277.048,-0.06,277.0,119.96,276.938,-120.06
0,277.048,-0.06,277.001,119.96,276.938,-120.06
0,277.048,-0.06,277.0,119.96,276.938,-120.06
0,277.047,-0.06,277.001,119.96,276.938,-120.06
0,277.04,-0.08,277.025,119.95,276.906,-120.07
0,277.054,-0.1,276.922,119.91,276.947,-120.12
0,277.068,-0.11,276.87,119.89,276.972,-120.14
0,277.073,-0.2,276.893,119.84,276.833,-120.21
0,277.044,-0.25,276.921,119.8,276.762,-120.25
0,277.017,-0.25,276.995,119.81,276.734,-120.22
0,276.982,-0.3,277.024,119.78,276.672,-120.25
0,276.963,-0.34,277.051,119.76,276.611,-120.27
0,276.93,-0.38,277.088,119.73,276.533,-120.3
0,276.948,-0.36,277.065,119.74,276.569,-120.29
0,276.951,-0.36,277.061,119.74,276.569,-120.29
0,276.953,-0.36,277.074,119.75,276.566,-120.28
0,276.882,-0.36,277.109,119.73,276.593,-120.27
0,276.854,-0.34,277.184,119.76,276.604,-120.23
0,276.863,-0.26,277.144,119.8,276.746,-120.18
0,276.856,-0.24,277.147,119.82,276.784,-120.16
0,276.821,-0.24,277.166,119.81,276.789,-120.16
0,276.828,-0.2,277.083,119.81,276.906,-120.15
0,276.855,-0.16,277.066,119.84,276.94,-120.12
0,276.853,-0.18,277.074,119.83,276.914,-120.14
0,276.844,-0.19,277.089,119.82,276.894,-120.14
0,276.86,-0.19,277.128,119.84,276.855,-120.12
0,276.865,-0.18,277.119,119.85,276.869,-120.12
0,276.866,-0.19,277.133,119.85,276.846,-120.12
0,276.888,-0.2,277.131,119.85,276.814,-120.13
0,276.861,-0.19,277.096,119.84,276.88,-120.13
0,276.892,-0.19,277.082,119.84,276.867,-120.14
0,276.901,-0.17,277.126,119.87,276.851,-120.11
0,276.894,-0.18,277.184,119.88,276.795,-120.1
0,276.783,-0.19,277.126,119.82,276.917,-120.13
0,276.762,-0.21,277.134,119.8,276.906,-120.13
0,276.783,-0.16,277.095,119.83,276.972,-120.11
0,276.764,-0.19,277.131,119.81,276.919,-120.13
0,276.737,-0.23,277.163,119.79,276.87,-120.14
0,276.801,-0.22,277.199,119.83,276.804,-120.12
0,276.771,-0.22,277.185,119.81,276.831,-120.13
0,276.767,-0.23,277.185,119.81,276.831,-120.13
0,276.776,-0.25,277.235,119.81,276.746,-120.14
0,276.732,-0.27,277.229,119.78,276.761,-120.15
0,276.776,-0.26,277.243,119.81,276.732,-120.14
0,276.765,-0.26,277.242,119.8,276.735,-120.14
0,276.773,-0.26,277.245,119.81,276.73,-120.14
0,276.792,-0.27,277.242,119.81,276.703,-120.15
0,276.8,-0.24,277.233,119.82,276.747,-120.13
0,276.813,-0.22,277.217,119.83,276.772,-120.12
0,276.835,-0.19,277.185,119.85,276.821,-120.11
0,276.793,-0.2,277.166,119.83,276.863,-120.12
0,276.791,-0.21,277.169,119.82,276.858,-120.12
0,276.822,-0.18,277.152,119.85,276.88,-120.11
0,276.89,-0.13,277.12,119.89,276.91,-120.08
0,276.847,-0.16,277.134,119.86,276.902,-120.1
0,276.876,-0.13,277.106,119.89,276.937,-120.08
0,276.884,-0.14,277.132,119.89,276.894,-120.08
0,276.845,-0.18,277.169,119.86,276.846,-120.1
0,276.863,-0.18,277.173,119.87,276.835,-120.1
0,276.945,-0.13,277.157,119.92,276.833,-120.06
0,276.956,-0.11,277.134,119.94,276.865,-120.05
0,277.022,-0.09,277.025,119.94,276.912,-120.08
0,277.016,-0.1,277.039,119.93,276.897,-120.08
0,277.004,-0.1,277.034,119.92,276.906,-120.08
0,277.002,-0.1,277.036,119.92,276.907,-120.08
0,276.998,-0.11,277.047,119.92,276.891,-120.09
0,277.016,-0.07,276.998,119.94,276.956,-120.07
0,277.016,-0.07,276.997,119.94,276.958,-120.07
0,277.016,-0.07,276.997,119.94,276.958,-120.07
0,277.016,-0.07,276.997,119.94,276.958,-120.07
0,277.048,-0.06,277.001,119.96,276.936,-120.06
0,277.047,-0.06,277.002,119.96,276.936,-120.06
0,276.986,-0.08,276.987,119.92,276.983,-120.08
0,276.991,-0.07,276.976,119.93,276.998,-120.07
0,276.998,-0.05,276.952,119.94,277.03,-120.06
0,277.001,-0.04,276.94,119.94,277.045,-120.06
0,277.002,-0.04,276.94,119.94,277.045,-120.06
0,277.049,-0.06,276.875,119.92,277.03,-120.1
0,277.05,-0.06,276.875,119.92,277.03,-120.1
0,276.993,-0.08,276.86,119.89,277.072,-120.12
0,276.993,-0.08,276.862,119.89,277.072,-120.12
0,276.995,-0.08,276.862,119.89,277.07,-120.12
0,276.995,-0.08,276.861,119.89,277.071,-120.12
0,277.037,-0.07,276.871,119.91,277.04,-120.11
0,277.056,-0.06,276.875,119.93,277.025,-120.1
0,277.006,-0.04,276.941,119.95,277.041,-120.06
0,277.006,-0.04,276.94,119.95,277.041,-120.06
0,277.006,-0.04,276.942,119.95,277.041,-120.06
0,277.06,-0.02,276.954,119.98,276.998,-120.04
0,277.06,-0.02,276.954,119.98,276.999,-120.04
0,277.012,0.0,277.014,120.0,277.011,-120.0
0,277.012,0.0,277.014,120.0,277.011,-120.0
0,277.012,0.0,277.014,120.0,277.011,-120.0
0,277.012,0.0,277.014,120.0,277.011,-120.0
0,277.012,0.0,277.014,120.0,277.011,-120.0
0,277.012,0.0,277.014,120.0,277.011,-120.0
0,277.012,0.0,277.014,120.0,277.011,-120.0
0,277.012,0.0,277.014,120.0,277.011,-120.0
0,277.012,0.0,277.014,120.0,277.011,-120.0
0,277.012,0.0,277.014,120.0,277.011,-120.0
0,277.012,0.0,277.014,120.0,277.011,-120.0
0,277.012,0.0,277.014,120.0,277.011,-120.0
0,277.012,0.0,277.014,120.0,277.011,-120.0
0,277.012,0.0,277.014,120.0,277.011,-120.0
0,277.012,0.0,277.014,120.0,277.011,-120.0
0,277.012,0.0,277.014,120.0,277.011,-120.0
0,277.012,0.0,277.014,120.0,277.011,-120.0
0,277.012,0.0,277.014,120.0,277.011,-120.0
0,277.012,0.0,277.014,120.0,277.011,-120.0
0,277.012,0.0,277.014,120.0,277.011,-120.0
0,277.012,0.0,277.014,120.0,277.011,-120.0
0,277.012,0.0,277.014,120.0,277.011,-120.0
0,277.012,0.0,277.014,120.0,277.011,-120.0
0,277.012,0.0,277.014,120.0,277.011,-120.0
0,277.012,0.0,277.014,120.0,277.011,-120.0
0,277.012,0.0,277.014,120.0,277.011,-120.0
0,277.012,0.0,277.014,120.0,277.011,-120.0
0,277.012,0.0,277.014,120.0,277.011,-120.0
0,277.012,0.0,277.014,120.0,277.011,-120.0
0,277.012,0.0,277.014,120.0,277.011,-120.0
0,277.012,0.0,277.014,120.0,277.011,-120.0
0,277.012,0.0,277.014,120.0,277.011,-120.0
0,277.012,0.0,277.014,120.0,277.011,-120.0
0,277.012,0.0,277.014,120.0,277.011,-120.0
0,277.012,0.0,277.014,120.0,277.011,-120.0
0,277.012,0.0,277.014,120.0,277.011,-120.0
0,277.012,0.0,277.014,120.0,277.011,-120.0
0,277.012,0.0,277.014,120.0,277.011,-120.0
0,277.012,0.0,277.014,120.0,277.011,-120.0
0,277.012,0.0,277.014,120.0,277.011,-120.0
0,277.012,0.0,277.014,120.0,277.011,-120.0
0,277.012,0.0,277.014,120.0,277.011,-120.0
0,277.012,0.0,277.014,120.0,277.011,-120.0
0,277.012,0.0,277.014,120.0,277.011,-120.0
0,277.012,0.0,277.014,120.0,277.011,-120.0
0,277.012,0.0,277.014,120.0,277.011,-120.0
0,277.012,0.0,277.014,120.0,277.011,-120.0
0,277.012,0.0,277.014,120.0,277.011,-120.0
0,277.012,0.0,277.014,120.0,277.011,-120.0
0,277.012,0.0,277.014,120.0,277.011,-120.0
0,277.012,0.0,277.014,120.0,277.011,-120.0
0,277.012,0.0,277.014,120.0,277.011,-120.0
0,277.012,0.0,277.014,120.0,277.011,-120.0
0,277.012,0.0,277.014,120.0,277.011,-120.0
0,277.012,0.0,277.014,120.0,277.011,-120.0
0,276.996,-0.01,277.011,119.99,277.024,-120.01
0,276.968,-0.05,277.057,119.96,276.972,-120.03
0,276.991,-0.06,277.028,119.95,276.966,-120.05
0,276.992,-0.06,277.027,119.95,276.965,-120.05
0,276.941,-0.09,276.996,119.9,277.009,-120.08
0,276.968,-0.11,276.933,119.88,277.007,-120.12
0,276.933,-0.23,276.999,119.8,276.833,-120.2
0,276.936,-0.25,277.026,119.8,276.789,-120.21
0,276.938,-0.26,277.054,119.8,276.74,-120.21
0,276.94,-0.32,277.055,119.76,276.647,-120.26
0,276.936,-0.33,277.026,119.75,276.65,-120.28
0,276.883,-0.3,277.108,119.77,276.686,-120.23
0,276.889,-0.31,277.097,119.77,276.682,-120.23
0,276.885,-0.32,277.129,119.76,276.637,-120.24
0,276.905,-0.33,277.098,119.76,276.636,-120.25
0,276.864,-0.34,277.184,119.77,276.584,-120.23
0,276.927,-0.26,277.087,119.81,276.727,-120.2
0,276.973,-0.24,277.127,119.85,276.68,-120.17
0,276.97,-0.22,277.074,119.84,276.753,-120.17
0,276.984,-0.22,277.081,119.85,276.739,-120.17
0,276.968,-0.22,277.076,119.84,276.751,-120.17
0,277.008,-0.2,277.073,119.87,276.745,-120.16
0,277.029,-0.17,277.036,119.89,276.802,-120.14
0,277.021,-0.18,277.051,119.88,276.778,-120.15
0,277.045,-0.16,277.01,119.89,276.817,-120.14
0,277.041,-0.16,276.987,119.88,276.847,-120.14
0,277.067,-0.12,276.965,119.91,276.879,-120.13
0,277.045,-0.1,276.989,119.93,276.914,-120.09
0,277.034,-0.09,277.004,119.93,276.917,-120.08
0,277.058,-0.1,276.971,119.92,276.909,-120.1
0,277.049,-0.08,276.977,119.94,276.931,-120.09
0,277.047,-0.09,276.976,119.93,276.932,-120.09
0,277.041,-0.1,276.988,119.93,276.917,-120.09
0,276.96,-0.1,276.969,119.89,276.992,-120.11
0,276.928,-0.08,277.034,119.92,277.002,-120.06
0,276.927,-0.08,277.034,119.92,277.003,-120.06
0,276.927,-0.08,277.033,119.92,277.003,-120.06
0,276.924,-0.08,277.046,119.91,276.987,-120.06
0,276.907,-0.12,277.086,119.9,276.932,-120.08
0,276.925,-0.12,277.092,119.91,276.917,-120.07
0,276.925,-0.12,277.092,119.91,276.917,-120.07
0,276.929,-0.11,277.081,119.91,276.933,-120.07
0,276.911,-0.11,277.077,119.9,276.946,-120.08
0,276.912,-0.11,277.075,119.9,276.948,-120.07
0,276.93,-0.1,277.08,119.91,276.934,-120.07
0,276.951,-0.09,277.074,119.93,276.935,-120.06
0,276.931,-0.07,277.058,119.93,276.987,-120.05
0,276.932,-0.06,277.053,119.94,276.995,-120.04
0,276.948,-0.06,277.056,119.95,276.983,-120.04
0,276.932,-0.06,277.053,119.94,276.996,-120.04
0,276.946,-0.05,277.042,119.95,277.005,-120.03
0,276.972,-0.03,277.03,119.97,277.01,-120.02
0,276.973,-0.03,277.026,119.97,277.015,-120.02
0,276.977,-0.01,277.01,119.98,277.035,-120.01
0,276.977,-0.01,277.01,119.98,277.035,-120.01
0,276.977,-0.01,277.01,119.98,277.035,-120.01
0,276.981,-0.05,277.061,119.97,276.962,-120.03
0,276.99,-0.04,277.061,119.97,276.957,-120.02
0,276.996,-0.04,277.062,119.98,276.952,-120.02
0,276.996,-0.04,277.063,119.98,276.952,-120.02
0,276.998,-0.04,277.062,119.98,276.952,-120.02
0,276.982,-0.05,277.061,119.97,276.962,-120.03
0,276.979,-0.06,277.071,119.96,276.947,-120.03
0,276.978,-0.09,277.09,119.94,276.899,-120.05
0,277.02,-0.09,277.064,119.94,276.879,-120.07
0,277.028,-0.08,277.041,119.95,276.908,-120.06
0,277.024,-0.05,277.032,119.97,276.945,-120.04
0,277.023,-0.05,277.033,119.97,276.945,-120.04
0,276.992,-0.06,277.026,119.95,276.969,-120.05
0,276.992,-0.06,277.026,119.95,276.968,-120.05
0,277.006,-0.02,276.978,119.97,277.03,-120.03
