,P1 (kW),P2 (kW),P3 (kW)
0,19.709,15.2,15.187
0,20.087,14.748,15.044
0,17.876,12.725,12.572
0,17.077,13.632,13.369
0,12.106,8.859,8.78
0,7.509,6.164,6.312
0,18.048,12.369,14.781
0,15.149,9.253,12.793
0,13.225,9.48,12.105
0,11.875,6.868,9.105
0,18.59,10.588,13.851
0,17.584,10.009,12.899
0,17.183,9.876,12.914
0,9.556,6.312,9.038
0,7.584,5.257,6.468
0,11.303,6.255,7.742
0,6.411,4.714,5.998
0,3.234,2.687,3.068
0,4.021,2.694,3.983
0,4.935,3.615,4.15
0,4.134,3.63,4.938
0,6.285,4.899,6.8
0,6.312,5.007,7.081
0,6.194,4.879,6.824
0,3.066,2.668,4.548
0,3.477,2.642,4.289
0,3.41,2.54,4.178
0,5.115,3.473,5.063
0,4.224,2.944,4.579
0,6.681,6.56,6.605
0,3.796,3.339,4.474
0,5.112,4.93,3.409
0,3.919,2.579,2.238
0,4.141,3.063,2.41
0,3.763,2.323,2.039
0,3.464,1.723,1.74
0,3.438,1.711,1.727
0,3.464,1.723,1.74
0,3.454,1.718,1.735
0,3.453,1.718,1.735
0,3.323,1.654,1.669
0,3.469,1.726,1.743
0,3.443,1.713,1.73
