,P1 (kW),P2 (kW),P3 (kW)
0,3.303,1.643,1.659
0,3.313,1.649,1.664
0,2.531,1.26,1.271
0,3.313,1.649,1.664
0,3.313,1.649,1.664
0,3.303,1.643,1.659
0,1.626,0.809,0.816
0,1.657,0.825,0.832
0,1.657,0.825,0.832
0,1.667,0.83,0.837
0,1.667,0.83,0.837
0,1.657,0.825,0.832
0,1.667,0.83,0.837
0,1.667,0.83,0.837
0,0.885,0.441,0.443
0,1.657,0.825,0.832
0,0.864,0.431,0.433
0,1.667,0.83,0.837
0,1.667,0.83,0.837
0,1.646,0.82,0.826
0,1.646,0.82,0.826
0,1.646,0.82,0.826
0,1.667,0.83,0.837
0,0.864,0.431,0.433
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.802,0.4,0.402
0,0.781,0.39,0.391
0,0.781,0.39,0.391
0,0.802,0.4,0.402
0,0.052,0.026,0.026
0,0.052,0.026,0.026
0,1.713,3.331,1.67
0,0.923,1.608,0.841
0,2.045,3.683,2.422
0,2.449,4.089,3.238
0,2.423,4.016,3.234
0,2.439,4.073,3.223
0,1.273,1.681,2.149
0,2.449,4.094,3.233
0,2.434,4.068,3.213
0,1.645,3.274,1.628
0,1.645,3.274,1.628
0,1.64,3.263,1.623
0,0.396,0.791,0.395
0,1.57,1.598,3.168
0,4.866,3.247,4.855
0,4.835,3.226,4.823
0,1.575,1.603,3.179
0,9.508,5.53,7.233
0,9.675,5.607,7.303
0,9.822,6.489,6.704
0,9.097,5.919,5.586
0,10.406,7.108,7.838
0,7.041,5.457,6.151
0,7.031,5.446,6.109
0,5.331,4.5,4.973
0,5.272,5.342,4.072
0,5.165,5.008,3.929
0,2.588,3.419,1.996
0,4.153,3.36,2.517
0,3.8,2.664,2.169
0,3.265,1.62,1.644
0,1.64,3.263,1.623
0,3.21,4.797,4.846
0,3.991,5.185,5.24
0,3.241,4.865,4.871
0,3.147,4.728,4.726
0,0.765,1.11,1.186
0,3.897,5.057,5.062
0,3.226,4.854,4.835
0,3.216,4.849,4.809
0,3.226,4.839,4.851
0,4.757,6.396,7.985
0,3.262,4.787,4.796
0,3.184,4.782,4.774
0,1.613,1.629,3.242
0,1.628,1.645,3.274
0,1.618,1.635,3.253
0,1.571,1.587,3.159
0,1.473,1.487,2.96
0,1.623,1.64,3.263
0,1.628,1.645,3.274
0,1.525,1.54,3.065
