,P1 (kW),P2 (kW),P3 (kW)
0,2.065,0.318,0.7140000000000001
0,2.075,0.319,0.7190000000000001
0,2.065,0.318,0.7140000000000001
0,1.226,0.239,0.374
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.128,0.032,0.032
0,2.23,0.5,0.615
0,1.068,0.254,0.28
0,5.706,0.922,1.93
0,5.4639999999999995,0.877,1.855
0,3.9539999999999997,0.5529999999999999,1.4240000000000002
0,0.53,0.129,0.136
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,2.2030000000000003,2.065,0.619
0,2.867,2.148,0.8690000000000001
0,2.866,2.141,0.871
0,2.859,2.1430000000000002,0.867
0,2.885,2.15,0.8759999999999999
0,2.85,2.1109999999999998,0.875
0,2.87,2.1430000000000002,0.872
0,2.885,2.15,0.8759999999999999
0,2.873,2.148,0.871
0,2.877,2.142,0.875
0,2.8760000000000003,2.149,0.872
0,0.366,1.087,0.177
0,0.7170000000000001,1.776,0.171
0,0.7070000000000001,1.7590000000000001,0.17300000000000001
0,0.371,1.0979999999999999,0.17800000000000002
0,0.36700000000000005,1.089,0.177
0,0.711,1.766,0.172
0,0.715,1.7730000000000001,0.171
0,0.713,1.7690000000000001,0.172
0,0.71,1.765,0.172
0,0.715,1.7730000000000001,0.171
0,0.366,1.087,0.177
0,0.715,1.7730000000000001,0.171
0,0.7140000000000001,1.771,0.172
0,0.711,1.766,0.172
0,0.7140000000000001,1.771,0.172
0,0.7070000000000001,1.7590000000000001,0.17300000000000001
0,0.715,1.7730000000000001,0.171
0,0.35200000000000004,1.054,0.175
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.326,1.055,0.201
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,2.496,0.408,0.84
0,2.605,0.415,0.887
0,5.906000000000001,0.852,2.1
0,2.405,0.52,0.682
0,5.819,0.855,2.055
0,5.859,0.85,2.079
0,3.3280000000000003,0.675,0.9890000000000001
0,3.333,0.6759999999999999,0.99
0,5.885,0.851,2.0909999999999997
0,3.677,0.425,1.413
0,3.6889999999999996,0.424,1.42
0,3.677,0.425,1.413
0,1.124,0.239,0.324
0,0.0,0.0,0.0
0,4.954,3.082,1.4980000000000002
0,3.6860000000000004,0.425,1.419
0,0.0,0.0,0.0
0,5.159,2.362,1.8019999999999998
0,5.86,3.111,1.5630000000000002
0,5.685,3.073,1.784
0,5.645,3.097,1.749
0,5.688,3.085,1.7790000000000001
0,4.112,3.673,0.222
0,3.637,3.3289999999999997,0.512
0,1.614,2.965,-0.132
0,4.716,2.8169999999999997,1.242
0,4.145,2.186,1.496
0,4.435,2.637,1.171
0,3.167,2.589,0.5820000000000001
0,2.5789999999999997,2.5140000000000002,0.363
0,1.171,2.2319999999999998,-0.055
