,P1 (kW),P2 (kW),P3 (kW)
0,4.179,1.03,1.06
0,4.024,0.992,1.02
0,4.024,0.992,1.02
0,4.024,0.992,1.02
0,4.01,0.989,1.016
0,4.158,1.024,1.054
0,2.809,0.695,0.709
0,4.15,1.023,1.053
0,4.267,1.051,1.083
0,5.425,5.346,2.155
0,5.516,5.496,2.202
0,4.997,3.925,1.795
0,4.572,2.276,1.387
0,4.27,1.052,1.083
0,1.084,0.27,0.272
0,4.263,1.05,1.082
0,4.27,1.052,1.083
0,4.278,1.054,1.085
0,4.263,1.05,1.082
0,4.263,1.05,1.082
0,4.137,1.019,1.049
0,4.13,1.018,1.047
0,1.844,0.458,0.464
0,4.136,1.019,1.049
0,4.267,1.051,1.083
0,4.39,1.081,1.114
0,3.097,0.766,0.782
0,4.404,1.084,1.118
0,4.401,1.083,1.117
0,4.404,1.084,1.118
0,1.084,0.27,0.272
0,4.397,1.083,1.116
0,4.39,1.081,1.114
0,4.39,1.081,1.114
0,4.39,1.081,1.114
0,4.39,1.081,1.114
0,2.935,0.726,0.741
0,1.697,0.422,0.427
0,1.572,0.391,0.395
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,4.621,1.137,1.173
0,6.296,1.542,1.607
0,6.353,1.555,1.621
0,6.352,1.555,1.621
0,6.325,1.548,1.614
0,4.728,1.163,1.2
0,3.986,0.983,1.01
0,3.5,0.864,0.885
0,3.242,0.801,0.82
0,2.132,1.43,0.715
0,0.312,0.986,0.259
0,0.313,0.99,0.26
0,0.255,0.758,0.202
0,0.139,0.297,0.087
0,0.674,0.735,2.348
0,0.612,0.569,2.205
0,0.921,0.647,2.283
0,2.798,1.115,2.753
0,3.928,5.523,3.843
0,3.924,5.498,3.85
0,3.498,5.075,2.171
0,1.829,5.047,3.675
0,1.695,3.341,4.862
0,1.246,1.767,4.254
0,1.402,2.334,4.401
0,1.147,1.118,4.333
0,1.159,1.12,4.336
0,1.17,1.123,4.339
0,5.489,2.201,5.429
0,6.147,4.275,5.992
0,6.065,4.253,5.963
0,5.958,4.166,5.681
0,2.615,3.189,4.132
0,1.747,3.138,4.832
0,1.491,2.768,3.842
0,1.772,3.166,4.823
0,1.796,3.182,4.876
0,1.142,1.104,4.272
0,1.087,1.068,4.155
0,0.619,0.577,2.236
0,0.62,0.578,2.239
0,0.618,0.575,2.229
0,0.62,0.578,2.239
0,0.623,0.58,2.25
0,0.547,0.557,2.208
0,0.547,0.556,2.205
0,0.55,0.559,2.219
0,0.553,0.563,2.233
0,0.55,0.559,2.219
0,0.3,0.302,1.204
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.128,0.032,0.032
0,2.181,0.541,0.55
0,1.057,0.263,0.265
0,3.207,4.573,1.551
0,2.98,4.503,1.49
0,1.513,4.122,1.112
0,0.528,0.132,0.132
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,3.681,0.909,0.932
0,4.433,1.092,1.125
0,4.422,1.089,1.122
0,4.418,1.088,1.121
0,4.454,1.097,1.13
0,4.364,1.075,1.107
0,4.429,1.091,1.124
0,4.454,1.097,1.13
0,4.44,1.094,1.126
0,4.435,1.093,1.125
0,4.444,1.095,1.127
0,1.143,0.284,0.287
0,2.244,0.556,0.566
0,2.211,0.548,0.558
0,1.157,0.288,0.291
0,1.146,0.285,0.288
0,2.225,0.551,0.561
0,2.239,0.555,0.565
0,2.23,0.552,0.563
0,2.222,0.55,0.561
0,2.239,0.555,0.565
0,1.143,0.284,0.287
0,2.239,0.555,0.565
0,2.234,0.553,0.564
0,2.225,0.551,0.561
0,2.235,0.553,0.564
0,2.211,0.548,0.558
0,2.239,0.555,0.565
0,1.101,0.274,0.276
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,1.045,0.26,0.263
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,2.62,0.649,0.661
0,2.76,0.683,0.697
0,4.959,3.249,1.657
